04/01/2008	2,744
11/01/2008	2,5511
18/01/2008	2,3461
25/01/2008	2,1818
01/02/2008	2,0685
08/02/2008	1,9218
15/02/2008	1,9113
22/02/2008	2,0169
29/02/2008	1,6158
07/03/2008	1,5158
14/03/2008	1,4787
21/03/2008	1,5958
28/03/2008	1,6463
04/04/2008	1,8145
11/04/2008	1,7417
18/04/2008	2,1294
25/04/2008	2,4148
02/05/2008	2,4492
09/05/2008	2,2391
16/05/2008	2,4386
23/05/2008	2,4252
30/05/2008	2,6411
06/06/2008	2,3724
13/06/2008	3,0306
20/06/2008	2,8917
27/06/2008	2,6248
04/07/2008	2,5326
11/07/2008	2,5952
18/07/2008	2,6337
25/07/2008	2,7096
01/08/2008	2,4907
08/08/2008	2,4963
15/08/2008	2,3787
22/08/2008	2,3999
29/08/2008	2,3669
05/09/2008	2,3017
12/09/2008	2,2026
19/09/2008	2,1679
26/09/2008	2,0962
03/10/2008	1,5822
10/10/2008	1,6342
17/10/2008	1,6148
24/10/2008	1,5122
31/10/2008	1,548
07/11/2008	1,3228
14/11/2008	1,2076
21/11/2008	1,0986
28/11/2008	0,9807
05/12/2008	0,9224
12/12/2008	0,7588
19/12/2008	0,7378
26/12/2008	0,8829
02/01/2009	0,8194
09/01/2009	0,7467
16/01/2009	0,721
23/01/2009	0,8095
30/01/2009	0,9463
06/02/2009	0,9951
13/02/2009	0,964
20/02/2009	0,9402
27/02/2009	0,9701
06/03/2009	0,947
13/03/2009	0,9558
20/03/2009	0,8668
27/03/2009	0,9066
03/04/2009	0,9467
10/04/2009	0,9475
17/04/2009	0,9643
24/04/2009	0,957
01/05/2009	0,9068
08/05/2009	0,9793
15/05/2009	0,8507
22/05/2009	0,8831
29/05/2009	0,9146
05/06/2009	1,2923
12/06/2009	1,2638
19/06/2009	1,2018
26/06/2009	1,1092
03/07/2009	0,9813
10/07/2009	0,8998
17/07/2009	0,9868
24/07/2009	0,9936
31/07/2009	1,1113
07/08/2009	1,2977
14/08/2009	1,0485
21/08/2009	1,0899
28/08/2009	1,0158
04/09/2009	0,9281
11/09/2009	0,9033
18/09/2009	0,9918
25/09/2009	0,9842
02/10/2009	0,8648
09/10/2009	0,9597
16/10/2009	0,9513
23/10/2009	0,9999
30/10/2009	0,8891
06/11/2009	0,8401
13/11/2009	0,8063
20/11/2009	0,7232
27/11/2009	0,6791
04/12/2009	0,8297
11/12/2009	0,7982
18/12/2009	0,7906
25/12/2009	0,964
01/01/2010	1,1356
08/01/2010	0,9759
15/01/2010	0,8621
22/01/2010	0,7875
29/01/2010	0,8118
05/02/2010	0,7633
12/02/2010	0,8265
19/02/2010	0,9157
26/02/2010	0,8118
05/03/2010	0,891
12/03/2010	0,9476
19/03/2010	0,989
26/03/2010	1,0396
02/04/2010	1,1038
09/04/2010	1,0563
16/04/2010	0,9513
23/04/2010	1,0656
30/04/2010	0,9603
07/05/2010	0,808
14/05/2010	0,782
21/05/2010	0,7636
28/05/2010	0,7658
04/06/2010	0,7261
11/06/2010	0,7259
18/06/2010	0,7094
25/06/2010	0,6486
02/07/2010	0,625
09/07/2010	0,625
16/07/2010	0,5846
23/07/2010	0,5842
30/07/2010	0,5461
06/08/2010	0,5056
13/08/2010	0,5285
20/08/2010	0,4871
27/08/2010	0,5481
03/09/2010	0,51
10/09/2010	0,5673
17/09/2010	0,4639
24/09/2010	0,4403
01/10/2010	0,4145
08/10/2010	0,3431
15/10/2010	0,3589
22/10/2010	0,3506
29/10/2010	0,3357
05/11/2010	0,3671
12/11/2010	0,5036
19/11/2010	0,5047
26/11/2010	0,5079
03/12/2010	0,4683
10/12/2010	0,6363
17/12/2010	0,6052
24/12/2010	0,6474
31/12/2010	0,5934
07/01/2011	0,5931
14/01/2011	0,5685
21/01/2011	0,6087
28/01/2011	0,5385
04/02/2011	0,7444
11/02/2011	0,8342
18/02/2011	0,7469
25/02/2011	0,7117
04/03/2011	0,6807
11/03/2011	0,641
18/03/2011	0,5845
25/03/2011	0,7315
01/04/2011	0,7976
08/04/2011	0,8061
15/04/2011	0,6934
22/04/2011	0,652
29/04/2011	0,6013
06/05/2011	0,5493
13/05/2011	0,5325
20/05/2011	0,5114
27/05/2011	0,4764
03/06/2011	0,4248
10/06/2011	0,3981
17/06/2011	0,3749
24/06/2011	0,329
01/07/2011	0,4719
08/07/2011	0,3909
